,date,new_cases,new_deaths,new_tests,new_vaccinations,hosp_patients,icu_patients,stringency_index,reproduction_rate,total_cases,total_tests,total_vaccinations,people_vaccinated,total_boosters,country
0,2021-10-03,30916.0,276.0,3358988.0,1069899.0,7583.428571428572,1425.857142857143,42.37428571428571,0.8327857142857144,6644002.0,145230749.0,96134370.0,51053120.0,1348129.0,France
1,2021-10-10,26346.0,191.0,3126026.0,1013107.0,6940.571428571428,1210.2857142857142,42.06714285714286,0.9129714285714287,6670348.0,148356775.0,97147470.0,51283452.0,1706228.0,France
2,2021-10-17,31095.0,175.0,2891356.0,966961.0,6548.142857142857,1082.0,41.81428571428571,0.9820571428571429,6701443.0,151248131.0,98114430.0,51496570.0,2115542.0,France
3,2021-10-24,34241.0,179.0,2231998.0,960102.0,6427.714285714285,1023.5714285714286,41.604285714285716,1.0551428571428572,6735684.0,153480129.0,99074536.0,51682930.0,2595487.0,France
4,2021-10-31,38425.0,177.0,1999303.0,938856.0,6501.428571428572,1038.0,41.42857142857143,1.1193857142857142,6774109.0,155479432.0,100013390.0,51841220.0,3135281.0,France
5,2021-11-07,48057.0,212.0,1747582.0,903400.0,6701.714285714285,1092.0,41.28142857142858,1.2348142857142856,6822166.0,157227014.0,100916790.0,51986516.0,3671524.0,France
6,2021-11-14,66361.0,233.0,2023384.0,1129009.0,6968.714285714285,1167.7142857142858,41.11714285714286,1.3461857142857145,6888527.0,159250398.0,102045800.0,52117790.0,4433860.0,France
7,2021-11-21,119701.0,317.0,2814737.0,1551247.0,7756.857142857143,1313.142857142857,40.94428571428572,1.4641,7008228.0,162065135.0,103597050.0,52277784.0,5544597.0,France
8,2021-11-28,195222.0,454.0,3896347.0,2028285.0,8920.285714285714,1522.142857142857,40.74714285714286,1.4673,7203450.0,165961482.0,105625336.0,52444116.0,7090785.0,France
9,2021-12-05,288799.0,619.0,5089311.0,3414500.0,10775.142857142857,1936.2857142857142,41.04,1.3900428571428571,7492249.0,171050793.0,109039830.0,52585970.0,9921823.0,France
10,2021-12-12,337285.0,903.0,5595162.0,4433693.0,13250.142857142857,2438.285714285714,43.604285714285716,1.2755571428571428,7829534.0,176645955.0,113473530.0,52741624.0,13640443.0,France
11,2021-12-19,360652.0,1033.0,5937345.0,5121512.0,15122.57142857143,2855.5714285714284,44.35285714285715,1.2472285714285714,8190186.0,182583300.0,118595040.0,52912884.0,17914235.0,France
12,2021-12-26,519740.0,1157.0,6451650.0,3060118.0,16124.57142857143,3187.285714285714,44.02285714285715,1.3835142857142857,8709926.0,189034950.0,121655160.0,53073692.0,20385014.0,France
13,2022-01-02,1140724.0,1315.0,7656329.0,2682670.0,18153.14285714286,3485.5714285714284,43.79571428571428,1.5533000000000001,9850650.0,196691279.0,124337820.0,53238160.0,22516165.0,France
14,2022-01-09,1726217.0,1484.0,10779245.0,4565385.0,20993.85714285714,3750.8571428571427,48.212857142857146,1.4712,11576867.0,207470524.0,128903220.0,53537252.0,26137508.0,France
15,2022-01-16,1961912.0,1499.0,9631952.0,3805640.0,24015.0,3913.714285714286,47.98714285714285,1.295,13538779.0,217102476.0,132708856.0,53806772.0,29103540.0,France
16,2022-01-23,2417043.0,1658.0,8926695.0,2472859.0,27610.428571428572,3826.5714285714284,47.82,1.1684428571428571,15955822.0,226029171.0,135181710.0,53989356.0,31008986.0,France
17,2022-01-30,2329374.0,1933.0,7567356.0,1877562.0,30804.571428571428,3693.4285714285716,44.80714285714286,1.0026428571428572,18285196.0,233596527.0,137059280.0,54113656.0,32407621.0,France
18,2022-02-06,1707588.0,1996.0,5543760.0,1501615.0,32817.42857142857,3656.4285714285716,44.62428571428571,0.8201999999999999,19992784.0,239140287.0,138560900.0,54201370.0,33486776.0,France
19,2022-02-13,958639.0,1988.0,3567647.0,1387214.0,32453.428571428572,3442.285714285714,44.458571428571425,0.6937714285714286,20951423.0,242707934.0,139948100.0,54265216.0,34517755.0,France
20,2022-02-20,565947.0,1745.0,2549875.0,965154.0,29930.428571428572,3074.714285714286,34.104285714285716,0.6586714285714285,21517370.0,245257809.0,140913260.0,54307810.0,35238714.0,France
21,2022-02-27,393549.0,1331.0,2071613.0,528578.0,26424.714285714286,2668.1428571428573,29.90285714285714,0.6921999999999999,21910919.0,247329422.0,141441840.0,54336984.0,35613571.0,France
22,2022-03-06,348284.0,1094.0,1909605.0,330706.0,23374.714285714286,2247.285714285714,29.830000000000002,0.8287000000000001,22259203.0,249239027.0,141772540.0,54359120.0,35846500.0,France
23,2022-03-13,419228.0,820.0,2114126.0,182419.0,21386.285714285714,1943.142857142857,29.784285714285716,1.0297857142857143,22678431.0,251353153.0,141954960.0,54374720.0,35970066.0,France
24,2022-03-20,586328.0,792.0,2494972.0,209732.0,20676.428571428572,1713.142857142857,18.830000000000002,1.1897285714285715,23264759.0,253848125.0,142164690.0,54387404.0,36133858.0,France
25,2022-03-27,851993.0,727.0,3174249.0,245114.0,20644.14285714286,1539.857142857143,18.827142857142857,1.2368857142857144,24116752.0,257022374.0,142409810.0,54399144.0,36340555.0,France
26,2022-04-03,959358.0,801.0,3332194.0,258388.0,21773.285714285714,1538.142857142857,18.82,1.1452142857142857,25076110.0,260354568.0,142668200.0,54411052.0,36563757.0,France
27,2022-04-10,928373.0,788.0,3143997.0,294644.0,23233.571428571428,1555.0,18.82,1.0286,26004483.0,263498565.0,142962830.0,54426812.0,36821546.0,France
28,2022-04-17,822438.0,852.0,2727404.0,283424.0,24747.0,1635.5714285714287,18.82,0.9051285714285715,26826921.0,266225969.0,143246260.0,54436504.0,37076792.0,France
29,2022-04-24,539161.0,889.0,1931427.0,236513.0,25010.714285714286,1656.857142857143,18.82,0.7975714285714286,27366082.0,268157396.0,143482770.0,54445056.0,37288653.0,France
30,2022-05-01,376510.0,867.0,1647356.0,278122.0,24064.571428571428,1617.5714285714287,18.82,0.7333,27742592.0,269804752.0,143760900.0,54454984.0,37535613.0,France
31,2022-05-08,264928.0,749.0,1417548.0,263555.0,21919.714285714286,1447.0,18.82,0.7295999999999999,28007520.0,271222300.0,144024450.0,54466830.0,37768921.0,France
32,2022-05-15,216715.0,614.0,1339674.0,266871.0,19765.14285714286,1289.2857142857142,18.81,0.775557142857143,28224235.0,272561974.0,144291330.0,54477056.0,38008720.0,France
33,2022-05-22,162239.0,466.0,1177975.0,258074.0,17637.571428571428,1128.142857142857,18.81,0.8211857142857142,28386474.0,273739949.0,144549390.0,54486390.0,38242328.0,France
34,2022-05-29,113355.0,300.0,904010.0,178696.0,16078.857142857143,1040.2857142857142,18.81,0.8421428571428571,28499829.0,274643959.0,144728100.0,54493356.0,38401848.0,France
35,2022-06-05,148073.0,329.0,1084817.0,246342.0,14724.857142857143,935.2857142857143,18.81,0.9585285714285714,28647902.0,275728776.0,144974430.0,54501990.0,38624437.0,France
36,2022-06-12,193813.0,237.0,1142753.0,237406.0,14156.142857142857,884.0,18.81,0.9948571428571429,28841715.0,276871529.0,145211840.0,54510064.0,38839290.0,France
37,2022-06-19,297927.0,265.0,1541898.0,275311.0,13960.57142857143,845.1428571428571,18.81,1.1184999999999998,29139642.0,278234000.0,145487150.0,54517788.0,39093007.0,France
38,2022-06-26,456705.0,291.0,1255989.0,345716.0,14455.285714285714,835.1428571428571,18.81,1.348042857142857,29596347.0,278234000.0,145832860.0,54525430.0,39416628.0,France
39,2022-07-03,731586.0,264.0,1255989.0,574992.0,15818.142857142857,926.7142857142857,18.81,1.3953857142857142,30327933.0,278234000.0,146407860.0,54534680.0,39965766.0,France
40,2022-07-10,903969.0,424.0,1255989.0,746446.0,17539.0,1022.2857142857143,18.8,1.246142857142857,31231902.0,278234000.0,147154300.0,54545052.0,40684233.0,France
41,2022-07-17,683784.0,585.0,1255989.0,542940.0,19583.85714285714,1181.857142857143,18.8,1.0388,31915686.0,278234000.0,147697250.0,54552624.0,41206713.0,France
42,2022-07-24,522296.0,731.0,1255989.0,543245.0,20799.14285714286,1293.2857142857142,18.8,0.9445285714285714,32437982.0,278234000.0,148240500.0,54560200.0,41729157.0,France
43,2022-07-31,329431.0,597.0,1255989.0,419433.0,20498.571428571428,1235.2857142857142,18.8,0.7503857142857143,32767413.0,278234000.0,148659920.0,54566824.0,42130853.0,France
44,2022-08-07,212195.0,529.0,1255989.0,275928.0,19223.285714285714,1160.2857142857142,11.11,0.6860285714285714,32979608.0,278234000.0,148935860.0,54571784.0,42393966.0,France
45,2022-08-14,151186.0,518.0,1255989.0,189663.0,17647.0,1053.5714285714287,11.11,0.7015428571428571,33130794.0,278234000.0,149125520.0,54575810.0,42573236.0,France
46,2022-08-21,119216.0,413.0,1255989.0,132760.0,16492.85714285714,980.4285714285714,11.11,0.8166142857142857,33250010.0,278234000.0,149258270.0,54578876.0,42697771.0,France
47,2022-08-28,117039.0,317.0,1255989.0,150728.0,15438.857142857143,860.0,11.11,0.8969571428571428,33367049.0,278234000.0,149409010.0,54582776.0,42838540.0,France
48,2022-09-04,106571.0,302.0,1255989.0,152357.0,14383.0,819.7142857142857,11.11,0.9760571428571428,33473620.0,278234000.0,149561360.0,54587268.0,42980385.0,France
49,2022-09-11,112374.0,263.0,1255989.0,154752.0,13513.285714285714,765.1428571428571,11.11,1.1146714285714285,33585994.0,278234000.0,149716110.0,54591704.0,43125258.0,France
50,2022-09-18,188853.0,202.0,1255989.0,140368.0,13004.714285714286,728.5714285714286,11.11,1.277957142857143,33774847.0,278234000.0,149856480.0,54595508.0,43256943.0,France
51,2022-09-25,230732.0,217.0,1255989.0,143743.0,12927.142857142857,705.1428571428571,11.11,1.3141714285714285,34005579.0,278234000.0,150000220.0,54599196.0,43391962.0,France
52,2022-10-02,310114.0,217.0,1255989.0,134604.0,14186.42857142857,789.0,11.11,1.3038857142857143,34315693.0,278234000.0,150134830.0,54602730.0,43517898.0,France
53,2022-10-09,385474.0,314.0,1255989.0,138513.0,16237.857142857143,873.8571428571429,11.11,1.2362714285714287,34701167.0,278234000.0,150273340.0,54606476.0,43647610.0,France
54,2022-10-16,392073.0,414.0,1255989.0,217933.0,18409.14285714286,958.5714285714286,11.11,1.1137,35093240.0,278234000.0,150491280.0,54610060.0,43856832.0,France
55,2022-10-23,348646.0,522.0,1255989.0,260385.0,20004.0,1048.142857142857,11.11,0.9640857142857142,35441886.0,278234000.0,150751660.0,54613420.0,44109268.0,France
56,2022-10-30,222885.0,495.0,1255989.0,234111.0,19825.14285714286,1042.857142857143,11.11,0.8230428571428572,35664771.0,278234000.0,150985780.0,54616750.0,44336024.0,France
57,2022-11-06,153617.0,445.0,1255989.0,160038.0,19008.85714285714,1043.4285714285713,11.11,0.851,35818388.0,278234000.0,151145810.0,54619450.0,44489966.0,France
58,2022-11-13,151055.0,397.0,1255989.0,188113.0,18111.0,968.5714285714286,11.11,0.9973142857142857,35969443.0,278234000.0,151333920.0,54622230.0,44671569.0,France
59,2022-11-20,221689.0,469.0,1255989.0,221228.0,17989.571428571428,968.2857142857143,11.11,1.1951857142857143,36191132.0,278234000.0,151555150.0,54625436.0,44885477.0,France
60,2022-11-27,293632.0,455.0,1255989.0,200901.0,18303.428571428572,993.0,11.11,1.2841714285714285,36484764.0,278234000.0,151756050.0,54628364.0,45079989.0,France
61,2022-12-04,384070.0,485.0,1255989.0,275980.0,19501.14285714286,1091.2857142857142,11.11,1.2703857142857142,36868834.0,278234000.0,152032030.0,54631412.0,45349205.0,France
62,2022-12-11,429679.0,569.0,1255989.0,443930.0,21398.85714285714,1162.857142857143,11.11,1.1592142857142858,37298513.0,278234000.0,152475950.0,54635052.0,45785165.0,France
63,2022-12-18,391192.0,721.0,1255989.0,537008.0,23796.14285714286,1342.4285714285713,11.11,1.0093571428571428,37689705.0,278234000.0,153012960.0,54638820.0,46313855.0,France
64,2022-12-25,299842.0,807.0,1255989.0,297545.0,25096.85714285714,1442.2857142857142,11.11,0.8491142857142856,37989547.0,278234000.0,153310510.0,54642030.0,46604735.0,France
65,2021-10-03,56481.0,423.0,443254.9661971831,1066833.0,2864.767117370892,1371.142857142857,34.848571428571425,1.0198142857142858,4258484.0,75404986.0,110055610.0,57613056.0,882457.0,Germany
66,2021-10-10,58025.0,489.0,443254.9661971831,995700.0,2864.767117370892,1354.5714285714287,33.37428571428571,1.0746571428571428,4316509.0,76369083.0,111051310.0,57915396.0,1122213.0,Germany
67,2021-10-17,65359.0,581.0,443254.9661971831,978720.0,2864.767117370892,1394.7142857142858,28.509999999999998,1.1737857142857142,4381868.0,77233215.0,112030030.0,58192760.0,1400889.0,Germany
68,2021-10-24,97723.0,1051.0,443254.9661971831,968615.0,2864.767117370892,1533.4285714285713,28.414285714285715,1.3381714285714286,4479591.0,78146498.0,112998640.0,58440910.0,1734669.0,Germany
69,2021-10-31,137011.0,1274.0,443254.9661971831,1159010.0,2864.767117370892,1821.857142857143,29.38714285714286,1.4080142857142857,4616602.0,79316244.0,114157656.0,58687280.0,2253651.0,Germany
70,2021-11-07,177868.0,1672.0,443254.9661971831,1307233.0,2864.767117370892,2309.714285714286,30.09142857142857,1.4229714285714288,4794470.0,80513931.0,115464890.0,58923372.0,2994362.0,Germany
71,2021-11-14,271174.0,2286.0,443254.9661971831,1968518.0,2864.767117370892,2816.714285714286,31.305714285714288,1.4648,5065644.0,82152241.0,117433410.0,59240870.0,4293167.0,Germany
72,2021-11-21,351654.0,2710.0,443254.9661971831,2883695.0,2864.767117370892,3435.0,43.35,1.4000428571428571,5417298.0,84023972.0,120317096.0,59647588.0,6430538.0,Germany
73,2021-11-28,403348.0,3093.0,443254.9661971831,4988344.0,2864.767117370892,4188.714285714285,43.262857142857136,1.2989714285714287,5820646.0,85976951.0,125305440.0,60385604.0,10293981.0,Germany
74,2021-12-05,388054.0,2865.0,443254.9661971831,6476267.0,2864.767117370892,4737.285714285715,43.15571428571428,1.1338714285714286,6208700.0,87927768.0,131781710.0,61041950.0,15694332.0,Germany
75,2021-12-12,338008.0,2513.0,443254.9661971831,7466430.0,2864.767117370892,4919.571428571428,43.050000000000004,1.0041857142857142,6546708.0,89670280.0,139248140.0,61570176.0,22162583.0,Germany
76,2021-12-19,273503.0,1994.0,443254.9661971831,7951761.0,2864.767117370892,4770.857142857143,42.91285714285714,0.9032285714285714,6820211.0,91227334.0,147199900.0,62177340.0,28861055.0,Germany
77,2021-12-26,193832.0,1287.0,443254.9661971831,4165683.0,2864.767117370892,4403.571428571428,42.771428571428565,0.8667142857142858,7014043.0,92472500.0,151365580.0,62523970.0,32243112.0,Germany
78,2022-01-02,208696.0,1029.0,443254.9661971831,2783561.0,2864.767117370892,3959.1428571428573,42.701428571428565,1.0440142857142856,7222739.0,93432954.0,154149150.0,62774612.0,34483245.0,Germany
79,2022-01-09,337882.0,870.0,443254.9661971831,4157978.0,2864.767117370892,3491.285714285714,42.598571428571425,1.4538714285714285,7560621.0,94933341.0,158307120.0,63104972.0,37712524.0,Germany
80,2022-01-16,486124.0,693.0,443254.9661971831,4478810.0,2864.767117370892,2973.285714285714,42.44,1.4426142857142856,8046745.0,96986867.0,162785940.0,63455132.0,41165373.0,Germany
81,2022-01-23,796815.0,867.0,443254.9661971831,3520082.0,2864.767117370892,2524.0,42.300000000000004,1.4958142857142858,8843560.0,99512461.0,166306020.0,63766920.0,43808743.0,Germany
82,2022-01-30,1114352.0,1117.0,443254.9661971831,2598399.0,2864.767117370892,2316.285714285714,38.69428571428572,1.4703857142857142,9957912.0,102077126.0,168904420.0,63996924.0,45687397.0,Germany
83,2022-02-06,1292740.0,1504.0,443254.9661971831,1743893.0,2864.767117370892,2298.714285714286,38.68285714285714,1.3354285714285712,11250652.0,104696822.0,170648300.0,64151548.0,46894568.0,Germany
84,2022-02-13,1309845.0,1705.0,443254.9661971831,1401350.0,2864.767117370892,2399.8571428571427,38.67,1.1747142857142858,12560497.0,107187412.0,172049660.0,64255788.0,47866101.0,Germany
85,2022-02-20,1193271.0,1786.0,443254.9661971831,1134816.0,2864.767117370892,2452.1428571428573,38.660000000000004,1.0559285714285715,13753768.0,109364166.0,173184480.0,64330976.0,48673998.0,Germany
86,2022-02-27,1093093.0,1645.0,443254.9661971831,1012358.0,2864.767117370892,2325.4285714285716,38.651428571428575,1.0146142857142857,14846861.0,111358360.0,174196830.0,64392024.0,49425894.0,Germany
87,2022-03-06,1134009.0,1606.0,443254.9661971831,884370.0,2864.767117370892,2176.8571428571427,37.455714285714286,1.0562857142857143,15980870.0,113231769.0,175081200.0,64455376.0,50109100.0,Germany
88,2022-03-13,1413846.0,1778.0,443254.9661971831,876670.0,2864.767117370892,2139.5714285714284,36.55428571428571,1.1779,17394716.0,115529840.0,175957870.0,64505016.0,50828539.0,Germany
89,2022-03-20,1582504.0,1934.0,443254.9661971831,859663.0,2864.767117370892,2276.4285714285716,36.55,1.1719571428571427,18977220.0,118016851.0,176817540.0,64541910.0,51574226.0,Germany
90,2022-03-27,1588891.0,1881.0,443254.9661971831,837429.0,2864.767117370892,2337.5714285714284,36.54285714285714,1.0887857142857142,20566111.0,120348662.0,177654960.0,64573944.0,52306605.0,Germany
91,2022-04-03,1295125.0,1536.0,443254.9661971831,797561.0,2864.767117370892,2295.285714285714,33.401428571428575,0.9627285714285714,21861236.0,122318323.0,178452530.0,64600864.0,53018706.0,Germany
92,2022-04-10,984600.0,1292.0,443254.9661971831,780979.0,2864.767117370892,2080.1428571428573,14.56,0.8476571428571429,22845836.0,123876691.0,179233500.0,64622640.0,53729637.0,Germany
93,2022-04-17,778948.0,985.0,443254.9661971831,431305.0,2864.767117370892,1838.4285714285713,14.56,0.8039571428571428,23624784.0,125019114.0,179664800.0,64635252.0,54124549.0,Germany
94,2022-04-24,731499.0,808.0,443254.9661971831,386949.0,2864.767117370892,1677.857142857143,14.56,0.9731428571428572,24356283.0,126090412.0,180051760.0,64648144.0,54472724.0,Germany
95,2022-05-01,596917.0,678.0,443254.9661971831,542477.0,2864.767117370892,1431.0,14.56,0.8776714285714285,24953200.0,127183738.0,180594240.0,64669190.0,54955398.0,Germany
96,2022-05-08,471440.0,541.0,443254.9661971831,485134.0,2864.767117370892,1182.142857142857,14.56,0.8186428571428571,25424640.0,128079667.0,181079360.0,64682200.0,55400542.0,Germany
97,2022-05-15,408745.0,418.0,443254.9661971831,363922.0,2864.767117370892,1005.7142857142857,14.56,0.8255142857142858,25833385.0,128884386.0,181443300.0,64691680.0,55735862.0,Germany
98,2022-05-22,292505.0,330.0,443254.9661971831,315058.0,2864.767117370892,872.8571428571429,14.56,0.7804428571428571,26125890.0,129564717.0,181758350.0,64700250.0,56024060.0,Germany
99,2022-05-29,187159.0,213.0,443254.9661971831,187269.0,2864.767117370892,711.2857142857143,14.56,0.7937428571428572,26313049.0,130070765.0,181945620.0,64707396.0,56190920.0,Germany
100,2022-06-05,245141.0,223.0,443254.9661971831,233175.0,2864.767117370892,648.2857142857143,14.56,0.9533142857142857,26558190.0,130667506.0,182178780.0,64714690.0,56402120.0,Germany
101,2022-06-12,331434.0,285.0,443254.9661971831,180124.0,2864.767117370892,621.5714285714286,14.56,1.2501285714285715,26889624.0,131286804.0,182358910.0,64720960.0,56564268.0,Germany
102,2022-06-19,413791.0,402.0,443254.9661971831,192695.0,2864.767117370892,682.2857142857143,14.56,1.292757142857143,27303415.0,131286804.0,182551620.0,64728108.0,56737837.0,Germany
103,2022-06-26,574225.0,566.0,443254.9661971831,259439.0,2864.767117370892,793.8571428571429,14.56,1.3065285714285715,27877640.0,131286804.0,182811060.0,64735896.0,56976505.0,Germany
104,2022-07-03,622776.0,610.0,443254.9661971831,245501.0,2864.767117370892,962.5714285714286,14.56,1.2042428571428572,28500416.0,131286804.0,183056540.0,64744124.0,57201095.0,Germany
105,2022-07-10,629349.0,702.0,443254.9661971831,239020.0,2864.767117370892,1064.2857142857142,14.56,1.1183857142857143,29129765.0,131286804.0,183295570.0,64750784.0,57422469.0,Germany
106,2022-07-17,675130.0,960.0,443254.9661971831,283894.0,2864.767117370892,1226.857142857143,11.11,1.0775714285714286,29804895.0,131286804.0,183579470.0,64757824.0,57687937.0,Germany
107,2022-07-24,627179.0,1129.0,443254.9661971831,258053.0,2864.767117370892,1374.5714285714287,11.11,1.0140857142857143,30432074.0,131286804.0,183837520.0,64764730.0,57929451.0,Germany
108,2022-07-31,495729.0,1038.0,443254.9661971831,236610.0,2864.767117370892,1531.4285714285713,11.11,0.8970857142857144,30927803.0,131286804.0,184074130.0,64770396.0,58151925.0,Germany
109,2022-08-07,362936.0,791.0,443254.9661971831,186511.0,2864.767117370892,1387.7142857142858,11.11,0.8115142857142857,31290739.0,131286804.0,184260640.0,64775292.0,58326118.0,Germany
110,2022-08-14,298292.0,623.0,443254.9661971831,172492.0,2864.767117370892,1210.857142857143,11.11,0.8178714285714286,31589031.0,131286804.0,184433140.0,64779756.0,58487044.0,Germany
111,2022-08-21,263329.0,593.0,443254.9661971831,163086.0,2864.767117370892,1069.2857142857142,11.11,0.862,31852360.0,131286804.0,184596220.0,64787380.0,58632973.0,Germany
112,2022-08-28,227979.0,397.0,443254.9661971831,166441.0,2864.767117370892,902.2857142857143,11.11,0.8779285714285715,32080339.0,131286804.0,184762660.0,64791750.0,58788125.0,Germany
113,2022-09-04,201757.0,351.0,443254.9661971831,154181.0,2864.767117370892,787.4285714285714,11.11,0.914342857142857,32282096.0,131286804.0,184916830.0,64796240.0,58931119.0,Germany
114,2022-09-11,204084.0,317.0,443254.9661971831,131729.0,2864.767117370892,717.0,11.11,0.9934571428571429,32486180.0,131286804.0,185048580.0,64800716.0,59051835.0,Germany
115,2022-09-18,228913.0,354.0,443254.9661971831,227614.0,2864.767117370892,696.0,11.11,1.0969142857142857,32715093.0,131286804.0,185276180.0,64805070.0,59266042.0,Germany
116,2022-09-25,286535.0,520.0,443254.9661971831,272000.0,2864.767117370892,707.8571428571429,11.11,1.2202142857142857,33001628.0,131286804.0,185548180.0,64809260.0,59524450.0,Germany
117,2022-10-02,458852.0,880.0,443254.9661971831,418793.0,2864.767117370892,893.0,11.11,1.336042857142857,33460480.0,131286804.0,185966980.0,64814412.0,59914056.0,Germany
118,2022-10-09,594073.0,1284.0,443254.9661971831,449491.0,2864.767117370892,1317.857142857143,11.11,1.4158714285714287,34054553.0,131286804.0,186416460.0,64819876.0,60295147.0,Germany
119,2022-10-16,644986.0,1560.0,443254.9661971831,624688.0,2864.767117370892,1670.5714285714287,11.11,1.2323857142857142,34699539.0,131286804.0,187041150.0,64826132.0,60819127.0,Germany
120,2022-10-23,544616.0,1477.0,443254.9661971831,679542.0,2864.767117370892,1788.0,11.11,0.9815142857142857,35244155.0,131286804.0,187720700.0,64831500.0,61384005.0,Germany
121,2022-10-30,373903.0,1049.0,443254.9661971831,653837.0,2864.767117370892,1682.7142857142858,11.11,0.8046,35618058.0,131286804.0,188374530.0,64836956.0,61914671.0,Germany
122,2022-11-06,243578.0,698.0,443254.9661971831,487184.0,2864.767117370892,1474.142857142857,11.11,0.7449428571428571,35861636.0,131286804.0,188861710.0,64841084.0,62303050.0,Germany
123,2022-11-13,202015.0,640.0,443254.9661971831,614382.0,2864.767117370892,1193.142857142857,11.11,0.7722142857142857,36063651.0,131286804.0,189476100.0,64846150.0,62787499.0,Germany
124,2022-11-20,169667.0,553.0,443254.9661971831,527979.0,2864.767117370892,978.8571428571429,11.11,0.8215285714285715,36233318.0,131286804.0,190004080.0,64850296.0,63198552.0,Germany
125,2022-11-27,170589.0,640.0,443254.9661971831,447558.0,2864.767117370892,907.0,11.11,0.9356428571428571,36403907.0,131286804.0,190451630.0,64853816.0,63542409.0,Germany
126,2022-12-04,184825.0,800.0,443254.9661971831,357054.0,2864.767117370892,912.1428571428571,11.11,1.0378,36588732.0,131286804.0,190808690.0,64856870.0,63811716.0,Germany
127,2022-12-11,199505.0,961.0,443254.9661971831,309526.0,2864.767117370892,987.4285714285714,11.11,1.095,36788237.0,131286804.0,191118200.0,64859260.0,64041994.0,Germany
128,2022-12-18,222953.0,1139.0,443254.9661971831,262388.0,2864.767117370892,1098.142857142857,11.11,1.1115142857142857,37011190.0,131286804.0,191380600.0,64861560.0,64234270.0,Germany
129,2022-12-25,230746.0,1288.0,443254.9661971831,144343.0,2864.767117370892,1232.5714285714287,11.11,1.061742857142857,37241936.0,131286804.0,191524940.0,64863200.0,64338637.0,Germany
130,2021-10-03,12085.0,192.0,671176.0,444363.0,1792.857142857143,692.7142857142857,42.92285714285714,0.8297,4983586.0,59855596.0,70243260.0,37727756.0,0.0,Spain
131,2021-10-10,10316.0,151.0,574404.0,623748.0,1513.4285714285713,545.8571428571429,43.18571428571429,0.891,4993902.0,60430000.0,70822820.0,37816636.0,344944.0,Spain
132,2021-10-17,10582.0,129.0,539682.0,368564.5,1383.0,453.14285714285717,41.2,0.9917428571428571,5004484.0,60969682.0,71048580.0,37891520.0,387896.0,Spain
133,2021-10-24,12402.0,123.0,576059.0,325878.0,1328.142857142857,435.42857142857144,41.2,1.0890142857142857,5016886.0,61545741.0,71344480.0,37979230.0,480249.0,Spain
134,2021-10-31,13400.0,106.0,564531.0,1105420.0,1236.7142857142858,415.14285714285717,41.2,1.1465714285714286,5030286.0,62110272.0,72116406.66666667,0.0,0.0,Spain
135,2021-11-07,16049.0,96.0,539924.0,1275320.5,1402.142857142857,393.7142857142857,41.2,1.2967285714285715,5046335.0,62650196.0,72805130.0,38100170.0,1694745.0,Spain
136,2021-11-14,25438.0,161.0,648804.0,1497835.0,1553.857142857143,398.7142857142857,41.2,1.4256857142857144,5071773.0,63299000.0,73886780.0,38164244.0,2647050.0,Spain
137,2021-11-21,40613.0,155.0,760992.0,1347515.0,1940.142857142857,460.14285714285717,41.2,1.4957571428571428,5112386.0,64059992.0,74988490.0,38237468.0,3610960.0,Spain
138,2021-11-28,59198.0,194.0,890970.0,2261116.0,2732.8571428571427,593.7142857142857,40.99142857142857,1.5191285714285716,5171584.0,64950962.0,76123550.0,38299760.0,4649523.0,Spain
139,2021-12-05,89893.0,295.0,1091598.0,1735517.5714285714,3305.714285714286,776.8571428571429,42.52,1.5356142857142856,5261477.0,66042560.0,77445717.5,0.0,0.0,Spain
140,2021-12-12,116016.0,355.0,1034477.0,1716413.4285714286,4363.857142857143,1017.2857142857143,42.642857142857146,1.6523142857142858,5377493.0,67077037.0,80647210.0,38514696.0,8799504.0,Spain
141,2021-12-19,231599.0,501.0,1700158.0,3160151.3333333335,5390.857142857143,1292.0,43.44,1.7177428571428572,5609092.0,68777195.0,83502560.0,39010696.0,11071984.0,Spain
142,2021-12-26,491046.0,584.0,2490417.0,2627910.0555555555,6527.857142857143,1527.857142857143,43.44,1.7902285714285715,6100138.0,71267612.0,83521621.0,39511820.0,12720094.0,Spain
143,2022-01-02,793378.0,731.0,2547883.0,2097259.111111111,8894.57142857143,1796.857142857143,42.065714285714286,1.7848714285714284,6893516.0,73815495.0,84250140.0,39807264.0,14272046.0,Spain
144,2022-01-09,892500.0,1047.0,2198373.0,1879947.5,12059.57142857143,2043.857142857143,38.60857142857143,1.5555285714285714,7786016.0,76013868.0,85480090.0,40082390.0,15761630.0,Spain
145,2022-01-16,956506.0,1387.0,2357728.0,2043448.0,15018.42857142857,2212.285714285714,38.589999999999996,1.2993714285714284,8742522.0,78371596.0,87153290.0,40437080.0,17793948.0,Spain
146,2022-01-23,847389.0,1568.0,2079700.0,2055765.0,16463.85714285714,2220.0,38.57285714285714,1.1040857142857143,9589911.0,80451296.0,88759310.0,40803370.0,19672074.0,Spain
147,2022-01-30,625727.0,1769.0,1682212.0,1479302.5,16311.142857142857,2097.1428571428573,38.56,0.9383571428571429,10215638.0,82133508.0,90135340.0,40911452.0,21495632.0,Spain
